gene,1055_0001_Control,1055_0003_Control,1055_0004_Control,1055_0005_Control,1055_0006_Cre,1055_0007_Cre,1055_0008_Cre,1055_0009_Cre,1055_0010_Cre,1055_0011_Cre,1055_0012_Control
ENSMUSG00000001761_Smo,1.6800000000000002,0.63,0.17,1.41,0.55,0.43000000000000005,0,2.32,1.55,0.75,1.3900000000000001
ENSMUSG00000001763_Tspan33,18.150000000000002,9.77,20.27,7.930000000000001,17.759999999999998,11.860000000000001,9.75,10.1,19.88,13.2,25.04
ENSMUSG00000001767_Crnkl1,4.91,3.4499999999999997,3.66,12.55,9.67,3.82,3.77,5.08,8.15,3.54,5.9
ENSMUSG00000001768_Rin2,2.79,2.4,1.6300000000000001,0.23,4.119999999999999,6.35,4.2,4.72,0.71,3.23,1.33
ENSMUSG00000001773_Folh1,1.81,1.01,0.28,0.7899999999999999,4.14,0.7,2.79,1.1700000000000002,0.91,1.27,0.24000000000000002
ENSMUSG00000001774_Chordc1,21.45,42.290000000000006,52.83,23.330000000000002,31,30.19,38.41,37.67,42.9,26.459999999999997,41.98
ENSMUSG00000001783_Rtcb,112.36,54,80.49000000000001,47.64,52.849999999999994,62.879999999999995,57.17,58.63,73.69,71.24000000000001,65.16999999999999
ENSMUSG00000001785_Pwp1,11.82,10.32,11.950000000000001,9.96,9.709999999999999,7.5,7.75,5.7,11.68,7.359999999999999,9.12
ENSMUSG00000001786_Fbxo7,19.84,18.919999999999998,26.939999999999998,11.44,7.17,11.52,12.860000000000001,12.79,31.9,17.55,32.52
ENSMUSG00000001794_Capns1,79.11999999999999,85.72,64.24000000000001,65.46000000000001,99.96000000000001,107.77,91.51,91.61,75.43,80.36,91.26
ENSMUSG00000001802_Lrp3,22.95,10.89,13.53,25.37,15.69,11.209999999999999,16.310000000000002,12.19,15.450000000000001,10.729999999999999,23.17
ENSMUSG00000001829_Clpb,16.150000000000002,7.94,17.939999999999998,5.13,8.26,10.709999999999999,14.360000000000001,12.370000000000001,12.09,23.4,8.639999999999999
ENSMUSG00000001833_Sept7,214.76,325.34000000000003,251.69,214.55,186.76999999999998,131.29,185.83,241.36,194.81,172.99,219.12
ENSMUSG00000001844_Zdhhc4,40.809999999999995,50.99,54.18,29.19,36.720000000000006,42.86,41.53,62.86,36.13,44.21,67.71000000000001
ENSMUSG00000001847_Rac1,121.7,109.19,170.99,116.24000000000001,69.6,138.67,135.18,192.14,109.74000000000001,77.98,157.31
ENSMUSG00000001855_Nup214,44.120000000000005,29.779999999999998,12.639999999999999,32.33,37.87,30.6,39.89,34.160000000000004,45.65,25.59,53.760000000000005
ENSMUSG00000001870_Ltbp1,0,1.25,2.92,0,1.41,0.08,0.63,0.6799999999999999,1.08,1.01,1.1900000000000002
ENSMUSG00000001891_Ugp2,31.69,22.88,34.809999999999995,22.35,21.58,17.74,18.1,30.259999999999998,38.03,17.27,18.150000000000002
ENSMUSG00000001909_Trmt1,52.8,21.62,36.339999999999996,43.620000000000005,33.730000000000004,75.73,47.68,81.31,67.43,30.95,50.67
ENSMUSG00000001910_Nacc1,3.2600000000000002,2.9899999999999998,1.6800000000000002,4,2.74,4.1899999999999995,3.63,2.9699999999999998,2.59,1.76,3.86
ENSMUSG00000001911_Nfix,6.9,10.66,15.229999999999999,2.98,11.03,14.93,9.139999999999999,16.830000000000002,20.57,3.4699999999999998,19.59
ENSMUSG00000001924_Uba1,50.51,54.949999999999996,36.82,41.52,26.71,23.01,40.290000000000006,44.42,55.58,52.93,60.28
ENSMUSG00000001942_Siae,1.1900000000000002,2.46,3.21,3.7600000000000002,1.6400000000000001,4.7700000000000005,4.14,1.6600000000000001,2.84,4.54,3.23
ENSMUSG00000001946_Esam,6.319999999999999,2.01,8.370000000000001,0.37,2.14,6.46,2.18,4.7700000000000005,4.49,8.33,9.19
ENSMUSG00000001948_Spa17,7.2,12.229999999999999,8.52,9.76,10.46,10.58,3.5,8.2,7.39,3.29,4.87
ENSMUSG00000001962_Fam50a,34.5,23.67,39.6,26.150000000000002,23.82,51.41,36.51,39.760000000000005,25.75,20.259999999999998,30.34
ENSMUSG00000001964_Emd,9.9,5.659999999999999,5.33,8.27,8.89,10.27,9.639999999999999,5.79,13.8,7.58,5.81
ENSMUSG00000001983_Taco1,1.05,3.36,9.84,8.05,5.88,7.74,12.209999999999999,1.7,3.96,2.52,2.9
ENSMUSG00000001985_Grik3,1.92,2.4099999999999997,2.61,2.36,3.1,2.21,3,2.29,2.3299999999999996,2.1,3.3899999999999997
ENSMUSG00000001986_Gria3,29.16,33.290000000000006,21.130000000000003,23.919999999999998,19.74,11.09,22.85,25.37,34.339999999999996,13.860000000000001,37.99
ENSMUSG00000001988_Npas1,2.08,3.2600000000000002,2.17,2.3299999999999996,1.77,2.06,2.7,4.930000000000001,2.66,3.16,4.95
ENSMUSG00000001995_Sipa1l2,1.46,5.01,1.22,1.28,5.98,1.01,1.58,3.4899999999999998,1.05,2.9699999999999998,2.62
ENSMUSG00000001998_Ap4e1,1.7,1.35,2.16,0.69,0.23,0.47000000000000003,0.16,1.05,2.14,0,1.29
ENSMUSG00000001999_Blvra,67.63,46.27,71.96000000000001,50.21,39.7,29.9,38.36,35.53,53.75,41.15,33.949999999999996
ENSMUSG00000002006_Pdzd4,5.319999999999999,2.59,1.1300000000000001,3.04,3.9099999999999997,2.8499999999999996,1.76,2.14,5.109999999999999,2.53,2.79
ENSMUSG00000002010_Idh3g,232.41,221.07,274.57,160.83,159.79,185.37,221.62,209.10999999999999,176.20999999999998,211.35000000000002,251.96
ENSMUSG00000002012_Pnck,186.45000000000002,82,109.49000000000001,48.57,105.85,74.66999999999999,76.69,72.34,112.46000000000001,93.36,110.86
ENSMUSG00000002014_Ssr4,241.06,289.39,288.04,333.46999999999997,335.05,347.89,326.11,299.08,301.85,317.57,280.78
ENSMUSG00000002015_Bcap31,134.99,177.06,179.09,145.2,153.76999999999998,138.5,141.60999999999999,160.36,152.15,142.19,165.12
ENSMUSG00000002017_Fam98a,5.34,10.129999999999999,6.81,5.05,10.65,9.94,7.1899999999999995,12.870000000000001,6.4,3.09,10.370000000000001
ENSMUSG00000002028_Kmt2a,4.49,2.55,1.92,2.9099999999999997,3.34,3.06,3.69,3.32,3.72,2.7800000000000002,5.09
ENSMUSG00000002031_Ift46,51.54,47.790000000000006,99.28,50.160000000000004,58.9,53.65,54.99,50.18,55.2,41.220000000000006,56.07
ENSMUSG00000002032_Tmem25,27.79,30.55,34.7,31.130000000000003,17.07,16.89,23.67,27.310000000000002,23.54,32.339999999999996,28.74
ENSMUSG00000002043_Trappc6a,80.33,37.67,77.93,75.81,78.32,90.85,58.07,88.41000000000001,62.8,42.190000000000005,70.17999999999999
ENSMUSG00000002052_Supt6,9.54,8.32,13.76,15.81,13.26,7.56,8.860000000000001,9.84,12.19,10.239999999999998,11.44
ENSMUSG00000002058_Unc119,42.59,31.330000000000002,61.949999999999996,31.95,42.44,32.68,24.39,38.8,41.49,15.7,69.28
ENSMUSG00000002059_Rab34,27.68,10.47,11.719999999999999,2.4299999999999997,13.02,17.259999999999998,7.78,16.69,14.870000000000001,7.06,12.8
ENSMUSG00000002064_Sdf2,127.25,90.64999999999999,127.64,91.23,123.72,100.48,134.05,103.85,121.79,111.41000000000001,124.64
ENSMUSG00000002068_Ccne1,8.4,8.96,17.62,6.03,10.99,5.79,14.68,14.03,7.87,8.15,10.16
ENSMUSG00000002083_Bbc3,3.12,3.27,3.2600000000000002,0.38,2.08,0,4.35,5.17,1.94,7.49,8.09
ENSMUSG00000002102_Psmc3,212.07,230.65,240.82000000000002,209.35000000000002,212.78,266.67,251.52,255.7,239.18,232.03,230.10999999999999
ENSMUSG00000002103_Acp2,13.02,8.34,12.57,5.970000000000001,8.65,12.5,11.950000000000001,14.350000000000001,15.28,5.49,14.67
ENSMUSG00000002105_Slc39a13,13.55,6.24,15.12,11.350000000000001,8.229999999999999,9.11,14.4,14.47,10.08,9.850000000000001,14.03
ENSMUSG00000002107_Celf2,45.3,33.36,27.810000000000002,32.96,34.220000000000006,20.43,48.39,46.67,36.68,26.99,54.54
ENSMUSG00000002109_Ddb2,9.02,6,6.2700000000000005,7.64,5.159999999999999,12.47,6.83,4.23,4.1899999999999995,8.27,6.2
ENSMUSG00000002111_Spi1,2.67,2.2600000000000002,5.35,1.6700000000000002,9.209999999999999,23.72,6.24,26.479999999999997,3.66,9.139999999999999,5.3
ENSMUSG00000002129_Sf3a1,5.57,5.33,2.2,4.24,3.53,5.72,3.71,10.12,6.95,3.3099999999999996,5.94
ENSMUSG00000002147_Stat6,0.13,1.77,0.8500000000000001,2.86,2.22,2.73,1.56,3.11,0.93,1.1,0.46
ENSMUSG00000002190_Clgn,1.87,1.6,2.58,1.86,2.3499999999999996,0.99,0.21000000000000002,4.17,0.98,1.84,2.11
ENSMUSG00000002205_Vrk3,20,17.69,28.51,9.53,9.32,8.06,8.81,19.259999999999998,15.450000000000001,10.19,18.919999999999998
ENSMUSG00000002210_Smg9,18.610000000000003,6.63,17.73,16.67,9.93,19.630000000000003,14.56,9.91,8.55,9.91,11.41
ENSMUSG00000002221_Paxip1,4.8,3.32,6.6499999999999995,7.359999999999999,6.67,4.39,5.42,9.51,6.54,5.13,2.9099999999999997
ENSMUSG00000002222_Rmnd5a,5.31,6.45,4.08,2.08,1.81,4.430000000000001,4.64,7.91,5.970000000000001,1.72,7.45
ENSMUSG00000002227_Mov10,3.01,2.51,0.69,3.88,2.3699999999999997,3.9099999999999997,3.08,1.99,2.08,2.4299999999999997,3.44
ENSMUSG00000002233_Rhoc,14.360000000000001,11.360000000000001,20.93,3.3299999999999996,28.1,37.790000000000006,11.719999999999999,43.08,17.130000000000003,6.44,7.29
ENSMUSG00000002257_Def6,0.23,2.8699999999999997,0,1.97,1.82,1.74,1.62,1.31,0.35,0.5,1.27
ENSMUSG00000002265_Peg3,23.41,20.97,10.28,19.51,16.77,6.659999999999999,10.57,15.97,16.05,8.41,18.69
ENSMUSG00000002274_Metrn,30.6,15.55,21.01,3.64,25.68,33.6,15.82,38.86,23.919999999999998,14.03,26.56
ENSMUSG00000002279_Lmf1,19.55,10.97,14.44,23.37,14.58,6.26,15.55,12.9,10.65,13.29,11.67
ENSMUSG00000002280_Narfl,31.919999999999998,27.32,30.97,27.08,21.939999999999998,21.73,29.53,22.66,33.25,23.67,37.71
ENSMUSG00000002289_Angptl4,2.05,2.7800000000000002,0.38,0,4,2.5,3.53,2.63,5.28,0.13,0.9400000000000001
ENSMUSG00000002307_Daxx,5.1499999999999995,6.64,7.2,7.1899999999999995,8.54,8.51,3.23,18.84,7.64,8.16,10.4
ENSMUSG00000002308_Cd320,40.55,31.6,33.01,34.379999999999995,28.1,20.9,26.43,30.3,26.53,20.29,44.74
ENSMUSG00000002319_Ipo4,71.7,65.25,44.42,58.47,54.46,34.75,58.82,40,37.33,36.36,53.339999999999996
ENSMUSG00000002320_Tm9sf1,13.350000000000001,14.69,25.85,6.42,10.7,18.55,9.26,13.03,12.92,17.130000000000003,13.4
ENSMUSG00000002325_Irf9,2.53,3.8499999999999996,1.46,1.81,14.3,14.17,11.84,9.219999999999999,7.07,13.43,2.04
ENSMUSG00000002326_Gmpr2,17.66,18.36,20.34,12.59,12.32,13.59,18.51,20.279999999999998,27.279999999999998,21.459999999999997,25.919999999999998
ENSMUSG00000002329_Mdp1,45.63,61.03,74.2,58.839999999999996,52.94,40.87,39.53,48.52,49.230000000000004,40.15,52.260000000000005
ENSMUSG00000002332_Dhrs1,75.83,87.02,117.13,72.74000000000001,120.33,317.85,117.63,203.36,113.02,119.04,90.29
ENSMUSG00000002341_Ncan,5.8,5.71,6.91,6.17,5.53,4.31,6.01,7.73,6.71,6.7,7.45
ENSMUSG00000002342_Tmem161a,17.1,6.63,19,8.29,10.89,17.27,10.850000000000001,16.5,15.67,13.16,12.54
ENSMUSG00000002343_Armc6,32.78,40.349999999999994,50.18,18.08,24.19,35.78,38.339999999999996,35.52,29.919999999999998,39.89,28.68
ENSMUSG00000002345_Borcs8,140.13,117.93,128.55,145.64,119.14999999999999,120.03,149.4,107.14,150.02,146.87,142.36
ENSMUSG00000002346_Slc25a42,4.79,3.36,1.78,2.8299999999999996,1.86,3.03,2.24,5.470000000000001,1.09,3.2600000000000002,4.44
ENSMUSG00000002365_Snx9,1.1,0.41000000000000003,2.05,1.11,1.9,1.87,1.93,2.4499999999999997,1.43,4.619999999999999,1.51
ENSMUSG00000002372_Ranbp3,32.97,25.47,31.84,23.979999999999997,23.49,26.130000000000003,31.08,30.130000000000003,32.4,38.36,52.190000000000005
ENSMUSG00000002379_Ndufa11,193.67,194.51,189.88000000000002,280.8,203.03,251.58,227.06,170.54,205.35000000000002,230.39000000000001,155.99
ENSMUSG00000002384_Bmp8b,0,0.21000000000000002,0,0,0.24000000000000002,0.19,0,0,0,0.19,0
ENSMUSG00000002393_Nr2f6,18.779999999999998,9.03,17.43,12.15,6.819999999999999,13.97,15.870000000000001,19.45,10.76,15.52,17.47
ENSMUSG00000002395_Use1,150.23999999999998,125.39,176.32000000000002,111.36,169.32000000000002,165.64,178.31,179.59,143.9,173.55,150.42000000000002
ENSMUSG00000002396_Ocel1,5.21,9.860000000000001,6.6,9.629999999999999,3.01,10.38,8.729999999999999,5.74,7.67,8.709999999999999,10.139999999999999
ENSMUSG00000002409_Dyrk1b,4.52,4.24,4.28,1.49,2.3699999999999997,2.4299999999999997,0.48000000000000004,1.79,3.64,3.21,5.02
ENSMUSG00000002413_Braf,5.14,6.17,5.31,5.1499999999999995,5.18,2.36,3.75,4.08,3.77,2.52,6.359999999999999
ENSMUSG00000002416_Ndufb2,1118.99,1136.74,1197.62,1625.29,1341.55,1254.22,1325.09,1019.99,1225.8799999999999,1143.56,1107.6899999999998
ENSMUSG00000002428_Hltf,12.16,5.159999999999999,5.26,8.04,3.7800000000000002,5.35,5.84,6.5,6.67,4.99,10.18
ENSMUSG00000002455_Prpf6,19.82,16.87,13.27,13.15,17.57,7.68,5.09,12.02,10.78,16.419999999999998,21.150000000000002
ENSMUSG00000002458_Rgs19,46.349999999999994,46.07,72.8,49.89,48.93,46.17,28.05,62.63,34.27,51.63,59.68
ENSMUSG00000002459_Rgs20,23.75,16.86,16.91,23.02,5.56,22.02,12.6,18.62,11.61,22.53,19.37
ENSMUSG00000002475_Abhd3,50.41,31.130000000000003,34.220000000000006,18.77,16.21,31.979999999999997,19.34,50.620000000000005,28.959999999999997,20.27,19.24
ENSMUSG00000002477_Snrpd1,206.17,186.13,170.65,209.63,220.10999999999999,154.44,209.02,207.98000000000002,236.91,218.33,232.81
ENSMUSG00000002486_Tchp,5.84,3.32,6.1899999999999995,3.84,3.38,2.71,3.7600000000000002,5.7,2.98,2.9099999999999997,1.86
ENSMUSG00000002489_Tiam1,9.3,5.68,9.93,3.7600000000000002,5.03,1.92,8.58,8.3,17.82,7.25,5.7700000000000005
ENSMUSG00000002496_Tsc2,9.93,5.87,6.73,7.35,8.39,7.08,6.13,8.81,8.65,5.07,10.51
ENSMUSG00000002504_Slc9a3r2,19.71,6.359999999999999,16.66,8.209999999999999,20.21,10.93,4.51,13.01,8.52,11.34,13.15
ENSMUSG00000002524_Puf60,130.88000000000002,125.05,171.4,95.59,85.22,110.58,119.39,111.3,120.89,110.86999999999999,114.47
ENSMUSG00000002546_Golga2,11.739999999999998,6.24,8.18,4.68,10.01,1.1300000000000001,9.47,9.850000000000001,6.22,4.75,9.15
ENSMUSG00000002550_Uck1,35.56,32.809999999999995,39.54,44.2,24.459999999999997,35.309999999999995,33.660000000000004,45.27,21.24,35.47,44.5
ENSMUSG00000002578_Ikzf4,2.96,1.01,2.3299999999999996,3.8699999999999997,3.65,1.1900000000000002,2.88,1.1400000000000001,2.34,0.62,3.09
ENSMUSG00000002580_Mien1,501.87,519.75,486.1,626.64,519.1800000000001,581.88,615.08,551.9399999999999,563.3399999999999,537.1,471.82
ENSMUSG00000002602_Axl,2.4099999999999997,2.52,4.21,1.49,8.729999999999999,10.29,3.4499999999999997,7.26,4.51,5.819999999999999,5.119999999999999
ENSMUSG00000002608_Ccdc97,7.64,8.34,5.34,8.61,8.739999999999998,3.73,4.1,13.92,10.52,8.69,11.33
ENSMUSG00000002617_Zfp40,7.64,8.739999999999998,4.74,4.1499999999999995,10.26,2.17,5.54,11.33,4.7,3.03,2.3499999999999996
ENSMUSG00000002625_Akap8l,78.31,60.89,66.66999999999999,77.23,87.57,63.25,78.93,67.13,87.7,73.01,102.4
ENSMUSG00000002635_Pdcd2l,37.27,36.44,63.37,38.58,23.8,41.09,39.290000000000006,40.59,25.34,35.87,49.49
ENSMUSG00000002658_Gtf2f1,71.23,65.21000000000001,66.07,49.449999999999996,57.04,44.91,53.13,72.34,45.730000000000004,48.65,68.8
ENSMUSG00000002660_Clpp,196.08,130.36,227.89000000000001,176.98000000000002,193.23,175.19,165.4,145.26999999999998,215.64,196.54,233.5
ENSMUSG00000002661_Alkbh7,60.9,46,86.88,75.66999999999999,64.45,67.55,70.96000000000001,60.290000000000006,78.61,45.77,81.32
ENSMUSG00000002679_Med6,47.03,34.690000000000005,40.53,36.83,33.8,43.1,51.3,22,55.92,31.58,32.9
ENSMUSG00000002699_Lcp2,1.32,2.24,0.53,0,7.57,7.8,3.54,4.78,6.6899999999999995,1.62,2.94
ENSMUSG00000002718_Cse1l,8.229999999999999,7.33,6.52,7.75,5.45,3.9499999999999997,7.930000000000001,5.109999999999999,10.38,3.7,8.32
ENSMUSG00000002728_Naa20,217.64,260.05,310.86,244.42000000000002,234.48000000000002,219.91,225.53,214.07,269.33,298.64000000000004,220.10999999999999
ENSMUSG00000002731_Prkra,14.81,16.919999999999998,21.04,11.5,13.27,9.76,13.2,9.88,10.07,15.11,13.4
ENSMUSG00000002732_Fkbp7,1.58,2.72,5.73,3.86,12.4,11.29,10.860000000000001,10.639999999999999,9.49,6.79,7.18
ENSMUSG00000002733_Plekha3,17.72,13.15,15.93,13.18,11.1,14.370000000000001,12.79,16.86,19.68,10.78,10.129999999999999
ENSMUSG00000002741_Ykt6,38.74,56.43,47.47,52.91,38.89,37.260000000000005,41.02,56.260000000000005,37.96,42.47,31.110000000000003
ENSMUSG00000002748_Baz1b,9.16,4.95,6.71,5.5,10.29,6.88,7.6899999999999995,9.5,10.84,7.78,12.99
ENSMUSG00000002763_Pex6,15.46,9.239999999999998,13.04,12.18,11.19,9.26,8.41,12.209999999999999,10.51,9.65,16.03
ENSMUSG00000002767_Mrpl2,110.61,64.05,95.08,84.71000000000001,66.81,58.25,113.76,89.27,115.38,95.61999999999999,132.4
ENSMUSG00000002768_Mea1,439.6,449.31,558.08,463.40999999999997,521.4599999999999,394.04,485.11,509.56,533.2800000000001,452.51,514.1
ENSMUSG00000002771_Grin2d,2.2800000000000002,1.82,2.63,1.6600000000000001,0.8400000000000001,1.71,1.95,2.74,3.09,1.37,2.16
ENSMUSG00000002778_Kdelr1,18.85,11.16,12.57,14.850000000000001,9.42,12.04,7.79,10.88,10.58,5.9,10.27
ENSMUSG00000002781_Tmem143,3.96,1.6600000000000001,1.06,1.61,1.84,2.8299999999999996,5.08,2.01,8.91,4.83,6.44
ENSMUSG00000002797_Ggct,75.64999999999999,82.11,66.14,52.11,48.21,70.75,57.65,65.58,60.4,98.1,52.8
ENSMUSG00000002799_Jag2,2.36,1.47,1.48,1,0.51,1.73,1.33,1.71,2.01,1.44,3.5
ENSMUSG00000002803_Btbd6,27.52,21.459999999999997,32.690000000000005,36.13,20.19,14.15,25.27,27.38,22.779999999999998,25.279999999999998,37.61
ENSMUSG00000002804_Nudt14,35.59,21.03,47.849999999999994,40.41,51.56,48.11,37.190000000000005,39.82,40.809999999999995,34.83,42.290000000000006
ENSMUSG00000002808_Epdr1,96.53,141.08,127.14,112.7,80.93,105.04,96.84,103,101.28,110.58,93.44000000000001
ENSMUSG00000002812_Flii,26.3,18.87,12.91,22.4,16.54,16.479999999999997,16.79,18.75,21.02,19.45,15.51
ENSMUSG00000002820_Atg4d,14.77,19.27,28.610000000000003,11.92,14.860000000000001,15.65,20.7,15.129999999999999,13.5,15.639999999999999,23.25
ENSMUSG00000002825_Qtrt1,29.43,12.57,10.82,4.45,16.459999999999997,10.3,15.4,15.75,17.68,10.32,24.37
ENSMUSG00000002833_Hdgfrp2,30.77,23.85,22.93,22.9,24.130000000000003,25.59,18.330000000000002,19.610000000000003,23.75,12.42,32.6
ENSMUSG00000002844_Adprh,100.58,112.77,143.63,95.64,60.91,101.74000000000001,94.38,80.33,79.23,103.61999999999999,111.8
ENSMUSG00000002845_Tmem39a,8.229999999999999,6.53,2.69,6.04,7.63,2.53,2.72,2.52,16.45,3.2800000000000002,20
ENSMUSG00000002846_Timmdc1,3.77,4.73,1.83,3.22,2.34,4.73,2.66,3.82,2.51,3.7,3.3699999999999997
ENSMUSG00000002871_Tpra1,45.08,23.59,45.55,16.130000000000003,24.29,29.43,21.27,25.959999999999997,37.290000000000006,27.86,33.11
ENSMUSG00000002881_Nab1,4.49,3.13,3.23,5.01,1.93,1.1900000000000002,1.6600000000000001,5.01,3.17,2.4699999999999998,5.23
ENSMUSG00000002885_Adgre5,1.1600000000000001,1.01,2,2.4899999999999998,0.8700000000000001,1.6700000000000002,0.32,2.38,1.95,0.8200000000000001,2.32
ENSMUSG00000002897_Il17ra,2.8099999999999996,2.8,0.21000000000000002,1.57,4.1,2.17,0.8300000000000001,1.3900000000000001,1.34,5.68,0.61
ENSMUSG00000002900_Lamb1,1.36,2.36,1.11,2,2.8699999999999997,2.4499999999999997,3.18,5.73,7.74,1.27,2.8099999999999996
ENSMUSG00000002908_Kcnn1,1.74,3.75,7.24,6.38,3.04,7,2.59,4.84,1.58,2.4699999999999998,5.26
ENSMUSG00000002910_Arrdc2,6.81,4.930000000000001,8.61,1.42,5.49,4.39,1.09,9.46,0.74,0.21000000000000002,12.99
ENSMUSG00000002948_Map2k7,8.51,7.91,12.2,13.8,23.810000000000002,10.38,17.08,10.96,9.89,8.54,12.219999999999999
ENSMUSG00000002949_Timm44,28.35,24.810000000000002,31.810000000000002,34.04,23.57,12.98,30.459999999999997,30.2,22.04,33.05,30.2
ENSMUSG00000002957_Ap2a2,41.27,48,39.660000000000004,40.05,32.74,23.17,42.77,39.13,34.98,30.01,41.230000000000004
ENSMUSG00000002963_Pnkp,32.33,24.37,32.18,15.6,9.48,18.97,39.09,29.87,30.32,36.02,23.9
ENSMUSG00000002968_Med25,22.9,10.76,22.73,15.639999999999999,13.31,11.15,13.48,15.46,10.7,10.54,23.88
ENSMUSG00000002980_Bcam,2.9299999999999997,0.91,13.11,2.01,0.6,6.83,2.02,2.7600000000000002,1.09,0.09,4.18
ENSMUSG00000002981_Clptm1,35.44,35.75,46.25,28.7,24.35,24.86,30.64,34.6,25.53,35.93,42.82
ENSMUSG00000002983_Relb,6.609999999999999,5.63,14.7,5.45,7.4,8.11,6.159999999999999,8.360000000000001,3.65,1.78,6.8
ENSMUSG00000002984_Tomm40,84.26,82.3,105.49000000000001,98.28,66.88,71.05,65.38,85.78,59.5,82.24000000000001,93.38
ENSMUSG00000002985_Apoe,4802.13,1343.32,2491.25,1265.45,3284.8100000000004,3959.82,2108.4,3795.29,3248.8100000000004,2193.34,2832.27
ENSMUSG00000002996_Hbp1,15.27,7.67,9.860000000000001,2.8299999999999996,9.55,18.37,6.46,5.6499999999999995,9.639999999999999,8.360000000000001,14.42
ENSMUSG00000002997_Prkar2b,17.52,13.61,16.29,18.18,11.5,8.129999999999999,12.43,15.55,9.729999999999999,15.860000000000001,19.69
ENSMUSG00000003031_Cdkn1b,2.1,1.8900000000000001,1.34,0.28,2.4099999999999997,2.4699999999999998,2.9899999999999998,4.94,2.2600000000000002,2.19,1.2
ENSMUSG00000003033_Ap1m1,45.89,28.79,43.849999999999994,25.53,10.79,19.279999999999998,24.830000000000002,40.49,38.48,35.82,33.96
ENSMUSG00000003037_Rab8a,31.7,25.14,21.38,13.83,50.379999999999995,43.06,32.25,24.77,32.57,29.84,30.86
ENSMUSG00000003038_Hmgn2,305.14000000000004,211.44,230.56,210.51,222.28,264.46,215.47,299.31,202.44,189.04,283.56
ENSMUSG00000003039_Fam32a,63.4,60.55,77.14999999999999,47.99,62.57,42.67,53.43,56.11,80.36999999999999,49.18,70.1
ENSMUSG00000003062_Stard3nl,143.09,140.46,194.37,99.82,118.82,105.64999999999999,145.63,136.13,144.32000000000002,136.2,162.06
ENSMUSG00000003068_Stk11,25.21,12.78,12.28,28.479999999999997,22.17,21.459999999999997,16.279999999999998,24.69,30.55,16.919999999999998,25.52
ENSMUSG00000003070_Efna2,7.18,3.1,4.5,5.930000000000001,6.1,3.3499999999999996,3.74,9.09,3.54,4.01,5.22
ENSMUSG00000003072_Atp5d,914.3399999999999,1088.56,1232.83,1102.1599999999999,668.56,986.8399999999999,1062.95,855.04,742.2900000000001,1206.6599999999999,926.93
ENSMUSG00000003099_Ppp5c,49.18,78.86999999999999,103.72,70.9,38.94,55.32,91.45,75.42,56.7,73.32,89.36
ENSMUSG00000003119_Cdk12,3.2600000000000002,0.99,1.2,1.34,1.11,1.12,2.54,5.04,2.7600000000000002,1.6400000000000001,2.3899999999999997
ENSMUSG00000003123_Lipe,0.28,0.27,1.1400000000000001,0.36,1.23,2.12,1.21,0.5,1.1600000000000001,1.81,1.6600000000000001
ENSMUSG00000003131_Pafah1b2,40.98,52.160000000000004,45.09,46.36,32.39,28.310000000000002,33.51,29.14,40.39,40.65,50.32
ENSMUSG00000003134_Tbc1d8,2.4099999999999997,3.63,1.3800000000000001,5.24,3.01,8.49,3.22,5.49,1.06,1.42,2.8299999999999996
ENSMUSG00000003135_Cnot11,3.84,4.45,7.01,3.63,1.6400000000000001,5.85,10.870000000000001,10.19,12.79,3.84,4.46
ENSMUSG00000003153_Slc2a3,15.43,23.85,27.18,24.74,17.21,7.8,23.01,23.69,28.310000000000002,25.93,45.24
ENSMUSG00000003154_Foxj2,5.37,2.9899999999999998,3.4,3.19,0.56,4.71,2.3099999999999996,4.08,2.92,1.92,3.64
ENSMUSG00000003161_Sri,120.91000000000001,107.76,156.36,154.45000000000002,148.05,179.7,142.16,155.14,116.02,145.95000000000002,116.16999999999999
ENSMUSG00000003166_Dgcr2,25.39,25.03,20.82,15.07,10.08,10.450000000000001,9.61,15.48,18.07,13.27,23.71
ENSMUSG00000003184_Irf3,18.88,16.84,19.49,16.55,55.449999999999996,22.37,23.72,26.6,39.08,37.56,45.24
ENSMUSG00000003190_Bcl2l12,6.2,0,0.74,0,2.86,4.83,2.9299999999999997,2.62,1.1400000000000001,0.5,8.639999999999999
ENSMUSG00000003198_Zfp959,6.930000000000001,3.65,2.04,2.46,1.34,4.53,3.2600000000000002,5.96,2.4,0.92,3.68
ENSMUSG00000003199_Mpnd,101.33,88.64,99.26,116.66999999999999,72.31,97.73,50.05,76.1,62.32,62.56,106.05
ENSMUSG00000003200_Sh3gl1,27.45,16.35,31.51,20.21,13.65,24.759999999999998,12.29,21.4,18.9,21.02,29.14
