gene,1011_0001_CSS,1011_0002_Control,1011_0003_Control,1011_0004_CSS,1011_0005_Control,1011_0006_Control,1011_0007_CSS,1011_0008_CSS,1011_0009_Control,1011_0010_Control,1011_0011_CSS,1011_0012_CSS,1011_0013_CSS,1011_0014_CSS,1011_0015_CSS,1011_0016_CSS,1011_0017_CSS,1011_0018_CSS,1011_0019_Control,1011_0020_Control,1011_0021_CSS,1011_0022_CSS,1011_0023_CSS,1011_0024_CSS
ENSMUSG00000032482_Cspg5,95.38,138.54,124.39,120.45,141.29,170.2,70.7,106.97,132.18,193.46,148.35000000000002,98.28,228.64,158.79,142.4,106.27,184.79,225.8,196.19,184.35000000000002,177.20999999999998,217.06,251.09,174.83
ENSMUSG00000032485_Scap,8.76,24.330000000000002,23.62,8.5,19.979999999999997,7.34,23.95,17.85,18.17,17.66,22.959999999999997,22.69,17.12,18.19,26.39,21.279999999999998,25.23,20.02,24.57,15.1,13.360000000000001,19.12,33.57,34.71
ENSMUSG00000032487_Ptgs2,1.6,1.1500000000000001,0.52,1.04,2.52,0,2.3099999999999996,2.09,3.3,0.03,3.2,3.75,3.01,2.06,0.28,3.3299999999999996,9.05,0.96,1.09,4.33,3.82,1.78,6.98,1.33
ENSMUSG00000032489_Kif9,1.45,0,0.38,0.16,1.1500000000000001,0.97,0.8200000000000001,3.15,0.49,0.7799999999999999,0.06,0,2.07,3,0.22,5.24,0.31,3.48,0.76,0.63,1.34,1.81,0.05,2.9899999999999998
ENSMUSG00000032492_Pth1r,5.18,15.09,6.78,7.67,6.98,4.74,9.629999999999999,9.56,9.16,14.28,14.350000000000001,5.92,20.06,16.49,8.05,5,14.1,9.79,11.56,10.66,10.05,11.82,13.5,16.87
ENSMUSG00000032497_Lrrfip2,16.17,22.16,25.18,18.86,15.8,16.27,18.66,12.92,21.24,13.61,30.08,12.719999999999999,38.44,28.259999999999998,23.27,13.82,13.450000000000001,27.51,23.79,15.450000000000001,18.85,17.03,13.84,9.54
ENSMUSG00000032498_Mlh1,0.91,4.41,4.06,1.3,4.02,3.5,4.74,2.44,2.9099999999999997,7.67,2.56,3.51,6.470000000000001,5.17,5.14,5.06,8.26,5.51,0,4.7,1.84,3.82,8.69,3.88
ENSMUSG00000032500_Dclk3,12.42,8.16,7.87,4.17,9.62,11.94,9.05,7.319999999999999,10.219999999999999,6.98,13.11,4.24,7.49,14.950000000000001,15.62,8.39,3.74,16.630000000000003,13.209999999999999,6.29,4.01,8.44,9.739999999999998,1.43
ENSMUSG00000032501_Trib1,3.4699999999999998,0.91,0.62,1.2,0.52,0,2.02,3.05,4.09,2.61,2.9,1.07,2.03,0.32999999999999996,4.28,0.05,1.83,2.9299999999999997,1.21,1.3,1.6300000000000001,1.46,5.83,0.19
ENSMUSG00000032503_Arpp21,270.34000000000003,201.60999999999999,174.9,240.32000000000002,190.1,218.26999999999998,204.87,246.06,225.05,233.18,170.79,291.16,222.22,248.17,211.2,294.14000000000004,397.56,265.34000000000003,225.48000000000002,240.33,216.07,216.63,191.75,232.97
ENSMUSG00000032504_Pdcd6ip,7.2700000000000005,8.06,6.8,3.16,7.87,4.35,4.88,4.6,5.7,5.03,7.96,6.46,15.11,7.2700000000000005,5.970000000000001,3.8099999999999996,12.639999999999999,12.850000000000001,8.2,10.370000000000001,11.17,8.29,8.82,4.42
ENSMUSG00000032507_Fbxl2,21,37.720000000000006,34.27,21.18,36.839999999999996,29.68,35.93,49.9,42.82,46.48,47.58,22.99,32.449999999999996,35.65,33.77,38.48,33.71,34.06,57.54,59.97,55.64,32.190000000000005,36.36,36.54
ENSMUSG00000032508_Myd88,2.5,3.68,1.55,3.59,1.58,0.39,6.51,1.44,3.34,2.27,3.42,5.819999999999999,18.150000000000002,1.75,5.4,0,2.3499999999999996,0.62,3.8299999999999996,2.58,1.36,2.8699999999999997,8.11,5.52
ENSMUSG00000032512_Wdr48,16.03,19.51,18.69,14.11,17.1,21.74,18.32,24.86,25.259999999999998,20.86,21.7,11.19,24.19,25.02,31.54,15.350000000000001,26.8,22.03,18.16,23.64,28.09,24.5,25.630000000000003,14.4
ENSMUSG00000032513_Gorasp1,14.139999999999999,23.16,15.5,16.610000000000003,16.04,22.53,17.36,30.57,17.87,12.360000000000001,20.330000000000002,13.76,17.17,16.97,27.57,10.48,14.05,19.3,15.34,19.03,24.310000000000002,16.73,19.84,10.68
ENSMUSG00000032515_Csrnp1,0.18,1.09,0.7799999999999999,0.81,1.1700000000000002,0.76,2.54,4.52,2.86,4.359999999999999,3.63,1.37,1.49,4.159999999999999,1.72,2.72,0.9500000000000001,0.75,0.06,3.82,3.02,3.3899999999999997,7.659999999999999,2.9499999999999997
ENSMUSG00000032517_Mobp,91.31,94.35,221.13,69.63,88.11,103.35,89.58,196,157.23,81.06,229.3,75.14999999999999,382.77,137.12,217.41,94.61,248.16,245.87,106.66,104.16999999999999,67.13,277.27,402.42999999999995,171.98000000000002
ENSMUSG00000032518_Rpsa,128.04,108.78,127.11,129.95000000000002,142.89000000000001,150.68,125.81,122.14,123.01,99.71000000000001,113.49000000000001,113.16,124.75,96.24000000000001,102.94000000000001,106.71000000000001,99.43,80.33,90.64999999999999,102.73,97.43,109.35,92.72,133.64
ENSMUSG00000032519_Slc25a38,38.01,27.29,27.41,34.83,34.309999999999995,37.49,29.06,25.330000000000002,13.91,27.05,28.19,36.41,35.4,29.84,21.439999999999998,28.6,19.979999999999997,32.05,31.779999999999998,29.57,22.79,25.85,39.49,47.809999999999995
ENSMUSG00000032525_Nktr,7.72,7.64,6.26,7.2700000000000005,10.39,9.05,8.42,9.2,13.09,6.119999999999999,14.1,9.61,25.6,11.129999999999999,16.77,9.3,21.73,4.619999999999999,25.71,10.18,9.94,18.23,8.93,7.58
ENSMUSG00000032526_Deb1,351.2,338.48999999999995,430.69,544.7700000000001,363.05,447.21,475.39,385.86,370.44,388.52,334.97999999999996,439.12,431.53,344.36,372.86,459.36,384.83,368.74,389.36,469.31,368.58,333.08,305.3,533.3499999999999
ENSMUSG00000032527_Pccb,11.8,10.450000000000001,9.58,9.370000000000001,11.99,17.32,19.54,15.6,15.639999999999999,17.85,10.04,15.83,14.62,8.92,17.19,26.17,6.21,13.11,7.89,12.44,17.91,12.850000000000001,16.479999999999997,6.14
ENSMUSG00000032528_Vipr1,2.68,7.53,11.239999999999998,1.55,2.84,3.04,7.17,2.8499999999999996,4.18,1.33,5.89,2.19,3.1,2.57,5.859999999999999,1.8,8.360000000000001,6.430000000000001,7.26,19.56,4.930000000000001,3.4299999999999997,2.74,4.33
ENSMUSG00000032530_Lyzl4,3.46,5.58,2.36,0,5.87,7.1499999999999995,0.93,4.53,1.94,2.58,2.4,0.5,0,2.38,0,7.8,10.06,2.63,0.93,2.44,2.19,5.430000000000001,1.53,9.33
ENSMUSG00000032531_Amotl2,1.04,2.08,3.13,0.31,3.64,0.45,1.82,0,2.21,0,3.04,0,11.15,2.07,3.4899999999999998,1.2,2.7600000000000002,4.45,0.69,0,1.22,10.66,10.94,0
ENSMUSG00000032532_Cck,3398.82,3984.3900000000003,4475.360000000001,4633.55,3782.4100000000003,4282.59,4809.21,5563.5,5586.24,4812.52,3698.17,4830.44,3373.3,3164.9900000000002,3025.63,4102.120000000001,3743.11,4294.35,5341.49,5158.02,4934.110000000001,2765.22,4050.3900000000003,5217.1
ENSMUSG00000032534_Cep63,15.47,7.06,23.939999999999998,13.76,9.82,8.4,16.330000000000002,14.38,6.09,22.53,12.34,11.46,13,14.48,12.719999999999999,8.89,7.81,21.979999999999997,14.99,17.27,10.81,16.29,24.8,13.82
ENSMUSG00000032536_Trak1,17.19,18.150000000000002,21.55,11.49,15.129999999999999,14.38,18.37,21.939999999999998,31.130000000000003,22.439999999999998,36.03,17.630000000000003,25.5,21.03,44.49,13.33,18.06,26.74,24.73,28.75,23.130000000000003,25.939999999999998,53.339999999999996,11.6
ENSMUSG00000032537_Ephb1,2.21,0.6699999999999999,3.57,0.55,1.1300000000000001,0.25,1.44,1.94,2.58,2.92,2.4899999999999998,0.28,1.03,0.69,2.63,0.9500000000000001,0.33999999999999997,0.61,2.8899999999999997,0.97,1.41,5.99,3.4499999999999997,1.26
ENSMUSG00000032540_Abhd5,7.67,1.22,10.08,3.06,8.07,13.67,2.9299999999999997,10.15,4.359999999999999,1.97,5.83,6.119999999999999,6.2,5.38,5.45,4.4,12.62,6.09,10.3,6.859999999999999,7.35,11.67,6.63,3.7800000000000002
ENSMUSG00000032547_Ryk,7.03,2.8299999999999996,2.94,4.42,2.22,2.36,2.48,5.94,0.9500000000000001,5.1,0.26,3.11,8.229999999999999,3.29,5.41,3.3,4.79,9.05,4.38,5.5,5.46,7.7700000000000005,13.02,0.89
ENSMUSG00000032549_Rab6b,98.4,82.81,85.3,70.35,97.66,74.77,72.92,83.04,107.35,107.53,138.03,128.54,111.91000000000001,134.60999999999999,117.85,118.16,133.26999999999998,137.19,171.34,137.4,176.07,120.88,156.56,93.6
ENSMUSG00000032551_1110059G10Rik,59.809999999999995,36.97,48.190000000000005,39.120000000000005,50.78,40.94,44.74,38.1,42.32,40.11,48.98,35.13,32.93,32.13,30.439999999999998,60.71,35.83,48.120000000000005,39.98,22.67,28.6,35.78,23.37,31.71
ENSMUSG00000032553_Srprb,23.47,18.82,12.88,12.850000000000001,16.02,17.3,26.97,25.53,21.36,25.72,19.75,13.850000000000001,23.779999999999998,26.64,20.610000000000003,12.41,29.919999999999998,26.6,17.88,23.09,18.04,21.09,39.46,19.22
ENSMUSG00000032554_Trf,29.35,47.41,258.96,13.58,26.1,47.809999999999995,29.12,34.63,102.52,37.18,161.82000000000002,7.83,239.06,55.5,94.6,29.03,116.47,94.14,34.05,30.919999999999998,37.9,140.68,208.78,60.620000000000005
ENSMUSG00000032555_Topbp1,1.61,4.6499999999999995,2.48,1.07,0.8400000000000001,1.2,4.7,4.33,2.2800000000000002,8.93,1.29,0.62,5.17,7.359999999999999,3.92,4.17,1.99,1.32,3.8,5.3,1.3800000000000001,3.3699999999999997,4,0
ENSMUSG00000032556_Bfsp2,5.68,11.08,15.6,3.3899999999999997,7.119999999999999,12.79,4.819999999999999,3.03,4.48,6.09,13.66,5.41,2.5,0.1,11.62,4.04,5.84,6.73,3.29,0.98,7.7,8.18,12.08,0
ENSMUSG00000032557_Uba5,52.36,50.86,49.339999999999996,37.849999999999994,36.32,36.720000000000006,39.08,36.349999999999994,46.839999999999996,58.53,48.220000000000006,31.62,53.339999999999996,49,65.23,28.74,46.89,50.92,53.78,62.809999999999995,58.74,50.02,47.9,18.630000000000003
ENSMUSG00000032558_Nphp3,1.59,1.06,0.45,1.52,0.21000000000000002,1.54,0.61,0.09,0.44,1.96,1.56,0.1,1.23,1.93,0.24000000000000002,2.5,0.76,0.8700000000000001,1.42,0,0.26,1.58,1.53,11.84
ENSMUSG00000032560_Dnajc13,22.75,7.4,3.9899999999999998,14.05,5.07,8.43,13.66,9.61,7.59,5.92,21.919999999999998,8.639999999999999,9.17,9.450000000000001,23.1,6.53,29.330000000000002,12.09,8.9,9.9,6.21,7.3,30.1,25.54
ENSMUSG00000032562_Gnai2,103.47,98.08,108.14999999999999,98.97,78.92,95,83.19,102.13,104.35,82.36999999999999,129.96,78.42,163.91,118.51,136.01,60.37,77.4,94.17999999999999,84.86,97.16999999999999,72.61,189.99,196.47,78.38
ENSMUSG00000032563_Mrpl3,53.309999999999995,53.91,72.55,40.86,63.1,63.87,56.89,55.39,74.88,60.8,39.190000000000005,47.620000000000005,53.36,67.76,59.120000000000005,28.69,49.21,77.06,54.46,59.09,66.35,40.54,47.02,11.2
ENSMUSG00000032564_Cpne4,20.21,31.66,19.86,7.84,49.36,13.97,19.66,18.73,19.23,8.93,27.19,18.07,16.87,19.01,22.29,15.46,14.9,29.130000000000003,22.82,22.77,15.01,14.76,10.31,3.3899999999999997
ENSMUSG00000032565_Nudt16,25.939999999999998,13.12,25.21,21.77,22.8,29.54,23.479999999999997,25.89,24.419999999999998,21.69,23.03,12.209999999999999,27.919999999999998,27.310000000000002,22.610000000000003,44.86,44.47,26.49,33.77,26.97,18.35,26.24,28.979999999999997,40.21
ENSMUSG00000032567_Aste1,10.850000000000001,6.319999999999999,14.04,8.18,6.22,24.41,12.12,10.739999999999998,8.07,7.9,9.129999999999999,4.98,7.71,14.97,6.619999999999999,4.22,14.729999999999999,7.6499999999999995,3.9899999999999998,6.2,9.239999999999998,11.5,5.430000000000001,12.88
ENSMUSG00000032570_Atp2c1,20.75,15.31,20.759999999999998,9.950000000000001,11.66,25.74,20.45,21.459999999999997,24.22,36.309999999999995,35.83,13.75,14.48,17.59,37.67,14.75,22.23,22.16,16.66,17.419999999999998,38.160000000000004,38.11,43.8,37.53
ENSMUSG00000032571_Pik3r4,2.1,3.25,1.91,2.14,1.05,0.97,3.8499999999999996,1.31,1.7,0.97,0.9500000000000001,3.05,3.3299999999999996,5.13,1.8,3.4299999999999997,3.29,5.7700000000000005,13.26,2.2,1.72,5.359999999999999,5.76,2.57
ENSMUSG00000032575_Manf,168.89000000000001,193.45000000000002,145.29,168.51,153.10999999999999,141.97,188.09,165.3,176.67,177.02,232.94,162.99,138.20999999999998,200.46,152.55,186.62,174.03,172.26999999999998,214.73999999999998,190.59,133.02,175.17,246.87,175.8
ENSMUSG00000032578_Cish,1.07,6.76,1.45,6.3,0.8300000000000001,0.8,4.44,4.2700000000000005,1.61,0.11,6.75,4.41,5.46,3.21,2.3299999999999996,2.01,0,4.38,2.4499999999999997,0.32,5.2700000000000005,6.9,3.65,5.29
ENSMUSG00000032579_Hemk1,11.139999999999999,9.8,14.25,20.72,15.32,4.2,8.57,14.31,9.49,17.24,13.33,19.919999999999998,16.04,14.03,18.939999999999998,14.33,17.259999999999998,0.08,11.39,7.22,12.02,14.06,9.66,4.07
ENSMUSG00000032580_Rbm5,57.55,52.58,53.01,22.439999999999998,33.75,31.19,58.96,39.65,36.660000000000004,35.08,43.51,27,38.59,56.06,46.44,63.94,39.379999999999995,40.55,55.78,40.13,36.41,49.13,67.04,29.53
ENSMUSG00000032582_Rbm6,22.759999999999998,18.04,13.83,12.15,15.1,29.310000000000002,19.25,13.26,12.46,21.2,15.4,17.2,21.630000000000003,10.88,24.45,20.16,16.06,14.41,20.39,15.41,15.61,18.18,16.97,3.8099999999999996
ENSMUSG00000032583_Mon1a,15.639999999999999,21.1,18.939999999999998,15.129999999999999,20.459999999999997,17.43,20.979999999999997,23.53,20.3,17,24.759999999999998,9.38,14.8,22.09,29.6,15.42,25.130000000000003,21.1,28.25,19.38,28.3,24.85,31.3,29.279999999999998
ENSMUSG00000032586_Traip,7.14,12.81,7.55,4.51,13.719999999999999,3.34,6.6899999999999995,4.83,5.85,4.13,9.01,3.71,6.659999999999999,7.29,6.88,7.34,4.56,6.7700000000000005,4.84,10.76,6.14,2.5,4.07,10.719999999999999
ENSMUSG00000032589_Bsn,12.01,16.8,11.629999999999999,11.450000000000001,10.26,10.25,16.08,11.53,10.81,12.46,13.11,16.21,11.129999999999999,18.610000000000003,18.64,16.03,20.479999999999997,12.76,18.58,16.73,14.850000000000001,15.91,16.72,16.95
ENSMUSG00000032590_Apeh,6.9,6.26,6.5,4.02,2.9499999999999997,1.58,3.09,0,6.06,4.34,2.56,3.25,5.49,4.159999999999999,8.53,4.49,1.1400000000000001,4.67,4.48,3.3,7.6,7.99,0.8300000000000001,5.03
ENSMUSG00000032594_Ip6k1,45.03,32.56,27.34,39.39,36.55,43.190000000000005,44.77,47.2,38.86,50.39,42.82,50.120000000000005,51.57,26.1,50.349999999999994,40.41,67.48,42.67,49.7,31.830000000000002,44.379999999999995,53.48,79.76,50.11
ENSMUSG00000032598_Nckipsd,19.06,35.339999999999996,30.7,14.58,22.9,19.25,26.7,30.03,41.8,36.25,44.230000000000004,35.3,49.5,40.33,55.1,17.5,25.08,40.24,42.78,33.06,32.43,41.86,39.339999999999996,38.52
ENSMUSG00000032599_Ip6k2,50.160000000000004,20.89,44.47,51.879999999999995,30.35,28.2,24.32,30.630000000000003,32.18,29.04,28.69,37.41,36.74,39.67,62.67,24.630000000000003,40.68,32.27,35.96,21.73,43.809999999999995,51.690000000000005,48.879999999999995,41.120000000000005
ENSMUSG00000032601_Prkar2a,8.5,8.59,5.319999999999999,5.659999999999999,4.7700000000000005,3.27,3.62,6.88,5.159999999999999,3.8499999999999996,9.09,3.38,5.98,4.98,7.58,8.629999999999999,8.58,10.92,11.75,9.19,7.01,11.96,14.16,1.32
ENSMUSG00000032602_Slc25a20,5.970000000000001,5.7,4.51,11.350000000000001,5.79,0.09,4.06,10.75,12.139999999999999,6.98,4.51,0.24000000000000002,3.4699999999999998,5.56,11.27,0.21000000000000002,9.66,3.3899999999999997,8.17,10.81,3.4899999999999998,9.639999999999999,7.319999999999999,2.06
ENSMUSG00000032604_Qars,33.36,27.4,32.78,52.52,28.04,34.760000000000005,35.94,23.439999999999998,36.52,32.1,36.4,45.260000000000005,21.43,45.92,29.05,39.15,49.56,42.58,28.939999999999998,33.260000000000005,43.849999999999994,26.439999999999998,37.339999999999996,86
ENSMUSG00000032606_Nicn1,81.46000000000001,89.63,117.1,47.33,87.67999999999999,80.38,80.63,129,98.35,101.66999999999999,104.33,104.26,100.96000000000001,104.85,92.35,81.98,116.14,112.11,118.51,106.42,114.23,91.09,71.55,66.75
ENSMUSG00000032607_Amt,2.3299999999999996,3.36,0.24000000000000002,1.4,0.8,0.29000000000000004,0.9,1.58,3.06,1.3900000000000001,1.06,1.6800000000000002,0.41000000000000003,0.88,2.46,0.36,0,1,2.61,2.01,1.45,1.48,0.49,0.36
ENSMUSG00000032609_Klhdc8b,21.09,13.16,24.59,15.67,7.58,12.09,12.49,25.330000000000002,14.229999999999999,4.35,10,7.68,35.21,10.55,10.4,24.6,29.650000000000002,22,7.22,14.09,11.4,51.21,30.330000000000002,25.7
ENSMUSG00000032612_Usp4,41.36,43.37,40.27,24.04,44.690000000000005,28.53,34.809999999999995,30.650000000000002,32.05,24.130000000000003,39.760000000000005,39.39,44.4,33.78,48.620000000000005,48.690000000000005,28.279999999999998,41.96,28.66,31.58,41.64,37.27,61.58,40.99
ENSMUSG00000032615_Nt5m,86.3,120.57,114.64,105.45,100.9,125.92,122.76,133.56,99.5,133.79,103.75,145.34,130.15,117.79,123.57,127.52,140.41,103.35,155.67,109.95,78.44000000000001,108.29,99.32,91.3
ENSMUSG00000032621_Srek1,21.73,15.239999999999998,15.19,13.41,8.08,12.370000000000001,13.25,12.360000000000001,12.39,15.709999999999999,11.51,20.16,14.03,21.47,22.75,27.810000000000002,11.1,17.25,11.54,16.69,16.939999999999998,19.19,34.96,10.29
ENSMUSG00000032624_Eml4,5,2.75,3.71,1.75,2.4099999999999997,2.77,1.6500000000000001,3.4499999999999997,2.3499999999999996,4.56,2.4699999999999998,5.6,3.02,3.09,5.26,3.8099999999999996,3.03,6.4,5.98,3.14,2.07,6.88,4,4.79
ENSMUSG00000032625_Thsd7a,1.47,1.6900000000000002,0.54,5.03,0.56,1.06,0.96,0.32,1.21,3.4899999999999998,3.55,0.64,2.96,0.08,1.42,0.46,3.8,0.47000000000000003,2.9899999999999998,0.69,0.74,1.82,1.93,2.2800000000000002
ENSMUSG00000032633_Flcn,21.439999999999998,16.439999999999998,22.05,1.56,20.86,9.52,20.85,18.5,20.97,19.259999999999998,24.09,13.93,34.43,19.439999999999998,26.05,12,17.419999999999998,10.03,20,15.61,20.630000000000003,14.58,12.53,14.89
ENSMUSG00000032637_Atxn2l,9.65,13.06,6.9,6.56,6.85,8.629999999999999,9.07,8.639999999999999,11.850000000000001,6.3,16.56,12.91,15.229999999999999,14.239999999999998,16.830000000000002,12.01,16.43,12.98,18.67,12.25,11.739999999999998,16.55,20.07,16.38
ENSMUSG00000032640_Chsy1,1.1500000000000001,1.1,0.44,0.32,1.92,1.82,2.13,0.51,1.1,0.13,2.04,3.19,2.54,2.72,0.8700000000000001,1.23,0.6699999999999999,0.69,3.09,2.94,1.8,1.61,1.27,3.8899999999999997
ENSMUSG00000032641_Gpr19,23.1,21.1,24.630000000000003,16.59,30.85,27.73,24.279999999999998,27.630000000000003,20.47,26.39,21.84,22.45,19.54,16.07,21.01,34.760000000000005,35.41,22.01,26.99,31.68,42.77,22.939999999999998,22.12,56.91
ENSMUSG00000032648_Pygm,5.55,1.91,4.42,0,0.9,9.98,3.75,2.82,8.78,4.96,1.6,0.15000000000000002,21.19,7.609999999999999,5.7700000000000005,1.94,4.2,9.44,1.84,4.63,2.58,14.44,23.19,5.59
ENSMUSG00000032649_Colgalt2,1.1400000000000001,3.55,0.05,0,0.9500000000000001,0.38,1.6600000000000001,0.45,2.11,0.96,0.58,0.5700000000000001,0,0.6799999999999999,0.47000000000000003,4.319999999999999,2.11,2.44,2.46,0.56,1.8800000000000001,1.6900000000000002,1.6800000000000002,1.07
ENSMUSG00000032652_Crebl2,3.4299999999999997,1.79,5.41,4.06,9.44,10.46,7.56,2.73,8.44,10.46,7.46,7.470000000000001,2.12,2.63,6.18,2.3899999999999997,13.91,7.29,3.14,4.46,13.61,6.5,5.22,6.57
ENSMUSG00000032656_March3,7.49,10.27,7.5,3.29,13.29,2.57,6.26,7.03,6.92,12.79,8.219999999999999,0.92,17.919999999999998,2.9099999999999997,5.319999999999999,7.07,3.94,8.07,3.74,8.82,9.28,12.12,8.66,15.47
ENSMUSG00000032657_Fam189b,10.39,17.41,18.5,15.54,25.93,10.62,15.82,29.03,24.439999999999998,21.2,18.419999999999998,17.1,21.9,14.06,28.53,20.650000000000002,33.14,16.9,19.95,11.16,19.89,22.36,25,10.219999999999999
ENSMUSG00000032666_1700025G04Rik,30.34,37.379999999999995,32.730000000000004,22.939999999999998,39.97,31.12,26.43,25,29.5,25.27,45.36,44.6,38.11,43.41,31.12,32.39,33.65,48.49,39.36,38.720000000000006,38.2,49.449999999999996,46.43,24.779999999999998
ENSMUSG00000032667_Pon2,8.76,5.159999999999999,12.05,3.82,5.68,11.53,6.24,15.41,11.66,14.69,18.66,10.52,20,8.03,21.14,16.68,15,20,17.51,11.68,8.6,30.85,32.54,33.720000000000006
ENSMUSG00000032679_Cd59a,8.5,10.860000000000001,17.2,6.46,8.49,12.860000000000001,10.32,11.94,13.239999999999998,18.54,8.99,18.51,36.03,12.97,32.96,9.53,6.2700000000000005,12.68,7.119999999999999,27.4,16.87,16.779999999999998,29.85,20.75
ENSMUSG00000032680_6820408C15Rik,5.75,6.96,10.01,2.4,4.99,2.4299999999999997,5.41,1.32,2.9699999999999998,7.87,3.8899999999999997,0.51,4.46,13.53,2.4499999999999997,5.59,12.16,4.87,4.92,2.69,3.04,7.96,1.8800000000000001,4.24
ENSMUSG00000032698_Lmo2,11.629999999999999,19.479999999999997,13.729999999999999,6.21,5.63,6.37,6.970000000000001,11.950000000000001,8.450000000000001,13.76,10.75,10.639999999999999,23.07,6.1499999999999995,8.850000000000001,20.650000000000002,26.97,9.31,7.14,9.77,12.82,25.36,18.150000000000002,11.81
ENSMUSG00000032702_Kank1,0.98,1.6600000000000001,1.29,1.02,1.81,2.86,2.73,0.07,1.6,0.6799999999999999,2.55,1.6300000000000001,4.28,3.38,3.34,1.96,4.46,4.44,2.8,2.9099999999999997,0.3,5.92,4.88,1.78
ENSMUSG00000032705_Exd2,27.08,20.73,18.779999999999998,15.729999999999999,28.279999999999998,22.07,27.6,15.66,18.130000000000003,16.97,24.439999999999998,28.85,18.56,26.3,25.08,25.54,22.14,21,15.27,23.03,15.8,20.17,43.27,24.830000000000002
ENSMUSG00000032712_2810474O19Rik,4.859999999999999,4.609999999999999,4.6899999999999995,1.76,6.470000000000001,9.709999999999999,9.47,1.97,3.8499999999999996,7.76,3.25,1.71,12.57,7.819999999999999,2.61,12.75,5.73,7.28,9.07,11.55,5.609999999999999,12.94,13.84,12.29
ENSMUSG00000032724_Abtb2,1.42,1.28,0.44,0,0.19,1.01,1.91,0.43000000000000005,1.31,0.81,2.03,0.75,4.14,1.05,0.29000000000000004,0,0.32,0.33999999999999997,0.8400000000000001,0.5700000000000001,2.36,4.67,2.82,0
ENSMUSG00000032727_Mier3,0.8600000000000001,0.38,1.91,1.03,0.59,4.430000000000001,1.7,4.21,1.33,0.73,1.04,0.47000000000000003,2.63,1.5,3.2,2.16,0.17,1.95,0.77,1.83,4.609999999999999,4.78,1.76,1.87
ENSMUSG00000032735_Ablim3,1.46,0.2,1.94,0.4,1.31,0.37,2.72,1.52,2.16,0.97,0.7799999999999999,0.9,1.43,0.77,1.94,1.1800000000000002,4.06,2.53,0.7,0.64,1.2,2.8699999999999997,2.04,0.8300000000000001
ENSMUSG00000032737_Inppl1,1.23,0.93,1.59,0.18,0.76,0,0.29000000000000004,0.75,2.6,0,8.69,0.35,5.87,2.3699999999999997,3.86,0.97,0.22,1,1.27,1.31,0.61,4.1499999999999995,5.45,7.26
ENSMUSG00000032740_Ccdc88a,9.719999999999999,11.81,10.93,5.819999999999999,9.719999999999999,10.11,9.26,5.76,12.16,5.1,8.26,10.16,12.15,10.49,17.55,13.5,14.39,10.56,8.79,9.04,10.47,16.19,10.229999999999999,11.58
ENSMUSG00000032741_Tpcn1,1.47,5.74,1.99,0.28,1.6500000000000001,1.1,1.2,4.73,2.06,1.29,2.4899999999999998,0.96,8.57,3.09,2.01,5.04,3.9299999999999997,2.57,2.65,2.72,4.38,2.4899999999999998,9.370000000000001,0.33999999999999997
ENSMUSG00000032743_D430042O09Rik,0.74,0.6599999999999999,1.1400000000000001,0.6,1.59,1.1800000000000002,2.57,0.81,0.28,0.25,1.6300000000000001,0.35,1.32,2.02,1.6500000000000001,1.79,2.4499999999999997,1.61,0.9400000000000001,2.09,1.1500000000000001,0.39,0.59,3.9299999999999997
ENSMUSG00000032745_Gpbp1,27.2,40.48,20.810000000000002,25.17,25.150000000000002,17.99,29.71,23.24,25.439999999999998,28.459999999999997,29.25,22.259999999999998,23.919999999999998,23.57,43.83,22.05,39.339999999999996,39.02,29.67,32.949999999999996,33.08,33.24,29.16,19.37
ENSMUSG00000032757_Bet1,29.75,16.87,19.53,22.37,24.610000000000003,18.62,23.86,21.82,19.259999999999998,29.62,29.130000000000003,20.310000000000002,29.51,25.2,32.17,32.77,26.74,19.22,24.66,31.57,28.06,29.87,17.72,11.32
ENSMUSG00000032763_Ilvbl,7.29,5.51,12.69,5.49,10.11,4.37,6.74,7.78,11.28,7.91,6.55,8.6,17.2,3.79,6.25,2.82,11.27,11.84,7.430000000000001,4.08,10.79,8.52,18.66,17.110000000000003
ENSMUSG00000032766_Gng11,26.52,13.99,47.63,9.219999999999999,18.89,25.01,15.16,12.870000000000001,27.43,22,37.65,19.45,61.87,22.310000000000002,26.71,18.08,31.58,26.73,15.83,21.69,14.370000000000001,49.4,69.94000000000001,36.83
